"lineage","iteration","participant","trial","stim_color","stim_color_rescale","stim_frequency","RT","bounded","skew","condition"
"s28675639",6,"iR929851",5,25,0,0.0333333333333333,588,"0","S","I"
"s28675639",6,"iR929851",6,50,0.111111111111111,0.0333333333333333,726,"0","S","I"
"s28675639",6,"iR929851",7,225,0.888888888888889,0.166666666666667,860,"1","S","I"
"s28675639",6,"iR929851",8,75,0.222222222222222,0.0333333333333333,557,"0","S","I"
"s28675639",6,"iR929851",9,150,0.555555555555556,0.0666666666666667,771,"0","S","I"
"s28675639",6,"iR929851",10,250,1,0.333333333333333,831,"0","S","I"
"29",3,"cR136725",1,175,0.666666666666667,0.1,2434,"1","S","C"
"29",3,"cR136725",2,200,0.777777777777778,0.133333333333333,1387,"0","S","C"
"29",3,"cR136725",3,250,1,0.333333333333333,1082,"0","S","C"
"29",3,"cR136725",4,150,0.555555555555556,0.0666666666666667,1190,"1","S","C"
"29",3,"cR136725",5,125,0.444444444444444,0.0666666666666667,863,"0","S","C"
"29",3,"cR136725",6,75,0.222222222222222,0.0333333333333333,838,"0","S","C"
"29",3,"cR136725",7,100,0.333333333333333,0.0333333333333333,989,"0","S","C"
"29",3,"cR136725",8,50,0.111111111111111,0.0333333333333333,953,"0","S","C"
"29",3,"cR136725",9,25,0,0.0333333333333333,949,"0","S","C"
"29",3,"cR136725",10,225,0.888888888888889,0.166666666666667,1333,"0","S","C"
"s53351385",5,"iR372838",1,25,0,0.0333333333333333,1100,"1","S","I"
"s53351385",5,"iR372838",2,125,0.444444444444444,0.0666666666666667,2273,"1","S","I"
"s53351385",5,"iR372838",3,100,0.333333333333333,0.0333333333333333,5427,"0","S","I"
"s53351385",5,"iR372838",4,250,1,0.333333333333333,789,"0","S","I"
"s53351385",5,"iR372838",5,150,0.555555555555556,0.0666666666666667,484,"1","S","I"
"s53351385",5,"iR372838",6,75,0.222222222222222,0.0333333333333333,381,"1","S","I"
"s53351385",5,"iR372838",7,225,0.888888888888889,0.166666666666667,905,"0","S","I"
"s53351385",5,"iR372838",8,200,0.777777777777778,0.133333333333333,2892,"0","S","I"
"s53351385",5,"iR372838",9,175,0.666666666666667,0.1,6238,"0","S","I"
"s53351385",5,"iR372838",10,50,0.111111111111111,0.0333333333333333,1849,"1","S","I"
"s26439174",5,"iU308968",1,150,0.555555555555556,0.1,662,"1","U","I"
"s26439174",5,"iU308968",2,250,1,0.1,874,"1","U","I"
"s26439174",5,"iU308968",3,125,0.444444444444444,0.1,863,"1","U","I"
"s26439174",5,"iU308968",4,50,0.111111111111111,0.1,785,"0","U","I"
"s26439174",5,"iU308968",5,175,0.666666666666667,0.1,950,"1","U","I"
"s26439174",5,"iU308968",6,75,0.222222222222222,0.1,548,"0","U","I"
"s26439174",5,"iU308968",7,225,0.888888888888889,0.1,768,"1","U","I"
"s26439174",5,"iU308968",8,100,0.333333333333333,0.1,622,"1","U","I"
"s26439174",5,"iU308968",9,200,0.777777777777778,0.1,742,"0","U","I"
"s26439174",5,"iU308968",10,25,0,0.1,693,"0","U","I"
"s33999890",7,"iL397196",1,200,0.777777777777778,0.0333333333333333,698,"1","S","I"
"s33999890",7,"iL397196",2,25,0,0.333333333333333,246,"0","S","I"
"s33999890",7,"iL397196",3,50,0.111111111111111,0.166666666666667,205,"0","S","I"
"s33999890",7,"iL397196",4,75,0.222222222222222,0.133333333333333,139,"0","S","I"
"s33999890",7,"iL397196",5,250,1,0.0333333333333333,105,"0","S","I"
"s33999890",7,"iL397196",6,175,0.666666666666667,0.0333333333333333,257,"0","S","I"
"s33999890",7,"iL397196",7,150,0.555555555555556,0.0666666666666667,710,"0","S","I"
"s33999890",7,"iL397196",8,100,0.333333333333333,0.1,211,"0","S","I"
"s33999890",7,"iL397196",9,125,0.444444444444444,0.0666666666666667,205,"0","S","I"
"s33999890",7,"iL397196",10,225,0.888888888888889,0.0333333333333333,100,"1","S","I"
"s48700223",6,"iR432012",1,75,0.222222222222222,0.0333333333333333,4489,"1","S","I"
"s48700223",6,"iR432012",2,200,0.777777777777778,0.133333333333333,1305,"0","S","I"
"s48700223",6,"iR432012",3,25,0,0.0333333333333333,1347,"1","S","I"
"s48700223",6,"iR432012",4,150,0.555555555555556,0.0666666666666667,2218,"1","S","I"
"s48700223",6,"iR432012",5,250,1,0.333333333333333,1073,"1","S","I"
"s48700223",6,"iR432012",6,175,0.666666666666667,0.1,1185,"0","S","I"
"s48700223",6,"iR432012",7,100,0.333333333333333,0.0333333333333333,3824,"1","S","I"
"s48700223",6,"iR432012",8,50,0.111111111111111,0.0333333333333333,2430,"1","S","I"
"s48700223",6,"iR432012",9,125,0.444444444444444,0.0666666666666667,1442,"1","S","I"
"s48700223",6,"iR432012",10,225,0.888888888888889,0.166666666666667,1415,"1","S","I"
"s58950520",6,"iL926447",1,50,0.111111111111111,0.166666666666667,1093,"0","S","I"
"s58950520",6,"iL926447",2,150,0.555555555555556,0.0666666666666667,1271,"1","S","I"
"s58950520",6,"iL926447",3,75,0.222222222222222,0.133333333333333,1103,"0","S","I"
"s58950520",6,"iL926447",4,200,0.777777777777778,0.0333333333333333,3143,"1","S","I"
"s58950520",6,"iL926447",5,225,0.888888888888889,0.0333333333333333,2131,"1","S","I"
"s58950520",6,"iL926447",6,175,0.666666666666667,0.0333333333333333,1173,"0","S","I"
"s58950520",6,"iL926447",7,125,0.444444444444444,0.0666666666666667,2150,"1","S","I"
"s58950520",6,"iL926447",8,100,0.333333333333333,0.1,1126,"0","S","I"
"s58950520",6,"iL926447",9,25,0,0.333333333333333,975,"0","S","I"
"s58950520",6,"iL926447",10,250,1,0.0333333333333333,916,"1","S","I"
"24",1,"cR300994",1,25,0,0.0333333333333333,1615,"1","S","C"
"24",1,"cR300994",2,150,0.555555555555556,0.0666666666666667,1178,"1","S","C"
"24",1,"cR300994",3,50,0.111111111111111,0.0333333333333333,2157,"1","S","C"
"24",1,"cR300994",4,175,0.666666666666667,0.1,1807,"1","S","C"
"24",1,"cR300994",5,225,0.888888888888889,0.166666666666667,774,"1","S","C"
"24",1,"cR300994",6,250,1,0.333333333333333,1996,"1","S","C"
"24",1,"cR300994",7,200,0.777777777777778,0.133333333333333,2457,"1","S","C"
"24",1,"cR300994",8,125,0.444444444444444,0.0666666666666667,2604,"1","S","C"
"24",1,"cR300994",9,75,0.222222222222222,0.0333333333333333,1225,"1","S","C"
"24",1,"cR300994",10,100,0.333333333333333,0.0333333333333333,4329,"1","S","C"
"s98788102",6,"iR849000",1,225,0.888888888888889,0.166666666666667,4588,"1","S","I"
"s98788102",6,"iR849000",2,25,0,0.0333333333333333,978,"0","S","I"
"s98788102",6,"iR849000",3,75,0.222222222222222,0.0333333333333333,1352,"1","S","I"
"s98788102",6,"iR849000",4,175,0.666666666666667,0.1,907,"0","S","I"
"s98788102",6,"iR849000",5,250,1,0.333333333333333,1939,"1","S","I"
"s98788102",6,"iR849000",6,125,0.444444444444444,0.0666666666666667,1123,"0","S","I"
"s98788102",6,"iR849000",7,200,0.777777777777778,0.133333333333333,1856,"0","S","I"
"s98788102",6,"iR849000",8,150,0.555555555555556,0.0666666666666667,1040,"0","S","I"
"s98788102",6,"iR849000",9,50,0.111111111111111,0.0333333333333333,1082,"1","S","I"
"s98788102",6,"iR849000",10,100,0.333333333333333,0.0333333333333333,1107,"0","S","I"
"s39710219",3,"iL173364",1,125,0.444444444444444,0.0666666666666667,2316,"1","S","I"
"s39710219",3,"iL173364",2,225,0.888888888888889,0.0333333333333333,3657,"1","S","I"
"s39710219",3,"iL173364",3,150,0.555555555555556,0.0666666666666667,1919,"1","S","I"
"s39710219",3,"iL173364",4,25,0,0.333333333333333,1097,"0","S","I"
"s39710219",3,"iL173364",5,75,0.222222222222222,0.133333333333333,971,"0","S","I"
"s39710219",3,"iL173364",6,200,0.777777777777778,0.0333333333333333,3053,"1","S","I"
"s39710219",3,"iL173364",7,100,0.333333333333333,0.1,703,"0","S","I"
"s39710219",3,"iL173364",8,50,0.111111111111111,0.166666666666667,1000,"0","S","I"
"s39710219",3,"iL173364",9,250,1,0.0333333333333333,1220,"1","S","I"
"s39710219",3,"iL173364",10,175,0.666666666666667,0.0333333333333333,5538,"0","S","I"
"s28675639",4,"iR929851",1,100,0.333333333333333,0.0333333333333333,1009,"0","S","I"
"s28675639",4,"iR929851",2,200,0.777777777777778,0.133333333333333,777,"1","S","I"
"s28675639",4,"iR929851",3,125,0.444444444444444,0.0666666666666667,1143,"0","S","I"
"s28675639",4,"iR929851",4,250,1,0.333333333333333,667,"0","S","I"
"s28675639",4,"iR929851",5,150,0.555555555555556,0.0666666666666667,1056,"0","S","I"
"s28675639",4,"iR929851",6,225,0.888888888888889,0.166666666666667,664,"0","S","I"
"s28675639",4,"iR929851",7,50,0.111111111111111,0.0333333333333333,575,"0","S","I"
"s28675639",4,"iR929851",8,175,0.666666666666667,0.1,720,"1","S","I"
"s28675639",4,"iR929851",9,25,0,0.0333333333333333,5301,"0","S","I"
"s28675639",4,"iR929851",10,75,0.222222222222222,0.0333333333333333,882,"0","S","I"
"s87996164",4,"iR793061",1,200,0.777777777777778,0.133333333333333,959,"0","S","I"
"s87996164",4,"iR793061",2,150,0.555555555555556,0.0666666666666667,853,"0","S","I"
"s87996164",4,"iR793061",3,250,1,0.333333333333333,810,"0","S","I"
"s87996164",4,"iR793061",4,125,0.444444444444444,0.0666666666666667,1258,"0","S","I"
"s87996164",4,"iR793061",5,100,0.333333333333333,0.0333333333333333,1098,"0","S","I"
"s87996164",4,"iR793061",6,25,0,0.0333333333333333,2258,"1","S","I"
"s87996164",4,"iR793061",7,175,0.666666666666667,0.1,813,"0","S","I"
"s87996164",4,"iR793061",8,50,0.111111111111111,0.0333333333333333,2041,"1","S","I"
"s87996164",4,"iR793061",9,75,0.222222222222222,0.0333333333333333,1183,"0","S","I"
"s87996164",4,"iR793061",10,225,0.888888888888889,0.166666666666667,838,"0","S","I"
"s36913647",3,"iR716593",1,225,0.888888888888889,0.166666666666667,913,"1","S","I"
"s36913647",3,"iR716593",2,25,0,0.0333333333333333,2203,"1","S","I"
"s36913647",3,"iR716593",3,200,0.777777777777778,0.133333333333333,1005,"0","S","I"
"s36913647",3,"iR716593",4,125,0.444444444444444,0.0666666666666667,2205,"0","S","I"
"s36913647",3,"iR716593",5,50,0.111111111111111,0.0333333333333333,936,"1","S","I"
"s36913647",3,"iR716593",6,250,1,0.333333333333333,1005,"1","S","I"
"s36913647",3,"iR716593",7,175,0.666666666666667,0.1,818,"0","S","I"
"s36913647",3,"iR716593",8,75,0.222222222222222,0.0333333333333333,2368,"1","S","I"
"s36913647",3,"iR716593",9,150,0.555555555555556,0.0666666666666667,1040,"0","S","I"
"s36913647",3,"iR716593",10,100,0.333333333333333,0.0333333333333333,1209,"0","S","I"
"s16534807",3,"iU449692",1,75,0.222222222222222,0.1,913,"0","U","I"
"s16534807",3,"iU449692",2,100,0.333333333333333,0.1,736,"0","U","I"
"s16534807",3,"iU449692",3,225,0.888888888888889,0.1,1019,"1","U","I"
"s16534807",3,"iU449692",4,125,0.444444444444444,0.1,1338,"0","U","I"
"s16534807",3,"iU449692",5,200,0.777777777777778,0.1,3317,"1","U","I"
"s16534807",3,"iU449692",6,150,0.555555555555556,0.1,1118,"1","U","I"
"s16534807",3,"iU449692",7,175,0.666666666666667,0.1,1100,"1","U","I"
"s16534807",3,"iU449692",8,250,1,0.1,950,"1","U","I"
"s16534807",3,"iU449692",9,25,0,0.1,1059,"0","U","I"
"s16534807",3,"iU449692",10,50,0.111111111111111,0.1,859,"0","U","I"
"s37290515",5,"iL586478",1,175,0.666666666666667,0.0333333333333333,5232,"1","S","I"
"s37290515",5,"iL586478",2,25,0,0.333333333333333,1174,"0","S","I"
"s37290515",5,"iL586478",3,250,1,0.0333333333333333,2392,"0","S","I"
"s37290515",5,"iL586478",4,225,0.888888888888889,0.0333333333333333,2893,"1","S","I"
"s37290515",5,"iL586478",5,200,0.777777777777778,0.0333333333333333,4775,"1","S","I"
"s37290515",5,"iL586478",6,150,0.555555555555556,0.0666666666666667,2091,"1","S","I"
"s37290515",5,"iL586478",7,50,0.111111111111111,0.166666666666667,1007,"0","S","I"
"s37290515",5,"iL586478",8,75,0.222222222222222,0.133333333333333,1908,"0","S","I"
"s37290515",5,"iL586478",9,100,0.333333333333333,0.1,2079,"0","S","I"
"s37290515",5,"iL586478",10,125,0.444444444444444,0.0666666666666667,2104,"0","S","I"
"26",4,"cR834922",1,175,0.666666666666667,0.1,1005,"0","S","C"
"26",4,"cR834922",2,75,0.222222222222222,0.0333333333333333,1673,"1","S","C"
"26",4,"cR834922",3,150,0.555555555555556,0.0666666666666667,1006,"0","S","C"
"26",4,"cR834922",4,250,1,0.333333333333333,768,"0","S","C"
"26",4,"cR834922",5,100,0.333333333333333,0.0333333333333333,2135,"1","S","C"
"26",4,"cR834922",6,200,0.777777777777778,0.133333333333333,1006,"0","S","C"
"26",4,"cR834922",7,125,0.444444444444444,0.0666666666666667,1052,"0","S","C"
"26",4,"cR834922",8,225,0.888888888888889,0.166666666666667,868,"0","S","C"
"26",4,"cR834922",9,25,0,0.0333333333333333,1207,"0","S","C"
"26",4,"cR834922",10,50,0.111111111111111,0.0333333333333333,918,"0","S","C"
"s56726054",3,"iU681777",1,200,0.777777777777778,0.1,1712,"0","U","I"
"s56726054",3,"iU681777",2,225,0.888888888888889,0.1,1198,"0","U","I"
"s56726054",3,"iU681777",3,50,0.111111111111111,0.1,1704,"1","U","I"
"s56726054",3,"iU681777",4,125,0.444444444444444,0.1,1354,"0","U","I"
"s56726054",3,"iU681777",5,75,0.222222222222222,0.1,1250,"0","U","I"
"s56726054",3,"iU681777",6,175,0.666666666666667,0.1,1505,"0","U","I"
"s56726054",3,"iU681777",7,150,0.555555555555556,0.1,1056,"0","U","I"
"s56726054",3,"iU681777",8,25,0,0.1,1131,"1","U","I"
"s56726054",3,"iU681777",9,250,1,0.1,878,"0","U","I"
"s56726054",3,"iU681777",10,100,0.333333333333333,0.1,2318,"0","U","I"
"2",8,"cU841608",1,225,0.888888888888889,0.1,1617,"1","U","C"
"2",8,"cU841608",2,75,0.222222222222222,0.1,524,"0","U","C"
"2",8,"cU841608",3,250,1,0.1,790,"0","U","C"
"2",8,"cU841608",4,175,0.666666666666667,0.1,687,"0","U","C"
"2",8,"cU841608",5,25,0,0.1,601,"0","U","C"
"2",8,"cU841608",6,100,0.333333333333333,0.1,855,"0","U","C"
"2",8,"cU841608",7,125,0.444444444444444,0.1,685,"0","U","C"
"2",8,"cU841608",8,200,0.777777777777778,0.1,947,"1","U","C"
"2",8,"cU841608",9,150,0.555555555555556,0.1,690,"0","U","C"
"2",8,"cU841608",10,50,0.111111111111111,0.1,572,"0","U","C"
"s30756760",3,"iR159459",1,200,0.777777777777778,0.133333333333333,1415,"0","S","I"
"s30756760",3,"iR159459",2,175,0.666666666666667,0.1,1587,"1","S","I"
"s30756760",3,"iR159459",3,50,0.111111111111111,0.0333333333333333,929,"0","S","I"
"s30756760",3,"iR159459",4,150,0.555555555555556,0.0666666666666667,2489,"1","S","I"
"s30756760",3,"iR159459",5,125,0.444444444444444,0.0666666666666667,1698,"0","S","I"
"s30756760",3,"iR159459",6,100,0.333333333333333,0.0333333333333333,1987,"0","S","I"
"s30756760",3,"iR159459",7,25,0,0.0333333333333333,2941,"0","S","I"
"s30756760",3,"iR159459",8,250,1,0.333333333333333,2922,"0","S","I"
"s30756760",3,"iR159459",9,75,0.222222222222222,0.0333333333333333,1436,"0","S","I"
"s30756760",3,"iR159459",10,225,0.888888888888889,0.166666666666667,1823,"0","S","I"
"13",3,"cU772174",1,250,1,0.1,1012,"0","U","C"
"13",3,"cU772174",2,50,0.111111111111111,0.1,1054,"0","U","C"
"13",3,"cU772174",3,200,0.777777777777778,0.1,1208,"0","U","C"
"13",3,"cU772174",4,175,0.666666666666667,0.1,786,"0","U","C"
"13",3,"cU772174",5,100,0.333333333333333,0.1,1628,"1","U","C"
"13",3,"cU772174",6,150,0.555555555555556,0.1,970,"0","U","C"
"13",3,"cU772174",7,75,0.222222222222222,0.1,823,"1","U","C"
"13",3,"cU772174",8,25,0,0.1,1207,"0","U","C"
"13",3,"cU772174",9,225,0.888888888888889,0.1,1142,"0","U","C"
"13",3,"cU772174",10,125,0.444444444444444,0.1,2182,"0","U","C"
"s45942814",7,"iU103436",1,50,0.111111111111111,0.1,1152,"0","U","I"
"s45942814",7,"iU103436",2,200,0.777777777777778,0.1,1023,"1","U","I"
"s45942814",7,"iU103436",3,250,1,0.1,861,"0","U","I"
"s45942814",7,"iU103436",4,175,0.666666666666667,0.1,1080,"0","U","I"
"s45942814",7,"iU103436",5,225,0.888888888888889,0.1,787,"1","U","I"
"s45942814",7,"iU103436",6,75,0.222222222222222,0.1,380,"0","U","I"
"s45942814",7,"iU103436",7,125,0.444444444444444,0.1,656,"0","U","I"
"s45942814",7,"iU103436",8,100,0.333333333333333,0.1,409,"0","U","I"
"s45942814",7,"iU103436",9,25,0,0.1,367,"0","U","I"
"s45942814",7,"iU103436",10,150,0.555555555555556,0.1,809,"0","U","I"
"s53351385",8,"iR372838",1,225,0.888888888888889,0.166666666666667,403,"0","S","I"
"s53351385",8,"iR372838",2,100,0.333333333333333,0.0333333333333333,1348,"0","S","I"
"s53351385",8,"iR372838",3,125,0.444444444444444,0.0666666666666667,915,"1","S","I"
"s53351385",8,"iR372838",4,175,0.666666666666667,0.1,1120,"0","S","I"
"s53351385",8,"iR372838",5,25,0,0.0333333333333333,2070,"1","S","I"
"s53351385",8,"iR372838",6,250,1,0.333333333333333,742,"0","S","I"
"s53351385",8,"iR372838",7,200,0.777777777777778,0.133333333333333,1008,"0","S","I"
"s53351385",8,"iR372838",8,75,0.222222222222222,0.0333333333333333,1355,"0","S","I"
"s53351385",8,"iR372838",9,50,0.111111111111111,0.0333333333333333,1781,"1","S","I"
"s53351385",8,"iR372838",10,150,0.555555555555556,0.0666666666666667,725,"1","S","I"
"s39710219",5,"iL173364",1,150,0.555555555555556,0.0666666666666667,6144,"1","S","I"
"s39710219",5,"iL173364",2,250,1,0.0333333333333333,1137,"1","S","I"
"s39710219",5,"iL173364",3,25,0,0.333333333333333,13470,"0","S","I"
"s39710219",5,"iL173364",4,225,0.888888888888889,0.0333333333333333,5461,"1","S","I"
"s39710219",5,"iL173364",5,50,0.111111111111111,0.166666666666667,1349,"0","S","I"
"s39710219",5,"iL173364",6,125,0.444444444444444,0.0666666666666667,2082,"1","S","I"
"s39710219",5,"iL173364",7,175,0.666666666666667,0.0333333333333333,1859,"0","S","I"
"s39710219",5,"iL173364",8,200,0.777777777777778,0.0333333333333333,2490,"1","S","I"
"s39710219",5,"iL173364",9,75,0.222222222222222,0.133333333333333,967,"0","S","I"
"s39710219",5,"iL173364",10,100,0.333333333333333,0.1,1158,"0","S","I"
"26",3,"cR463620",1,250,1,0.333333333333333,549,"0","S","C"
"26",3,"cR463620",2,75,0.222222222222222,0.0333333333333333,906,"0","S","C"
"26",3,"cR463620",3,225,0.888888888888889,0.166666666666667,624,"0","S","C"
"26",3,"cR463620",4,25,0,0.0333333333333333,750,"0","S","C"
"26",3,"cR463620",5,100,0.333333333333333,0.0333333333333333,1513,"1","S","C"
"26",3,"cR463620",6,175,0.666666666666667,0.1,835,"0","S","C"
"26",3,"cR463620",7,125,0.444444444444444,0.0666666666666667,1385,"1","S","C"
"26",3,"cR463620",8,50,0.111111111111111,0.0333333333333333,712,"0","S","C"
"26",3,"cR463620",9,150,0.555555555555556,0.0666666666666667,922,"0","S","C"
"26",3,"cR463620",10,200,0.777777777777778,0.133333333333333,808,"0","S","C"
"s68137358",8,"iR415143",1,175,0.666666666666667,0.1,843,"1","S","I"
"s68137358",8,"iR415143",2,250,1,0.333333333333333,563,"0","S","I"
"s68137358",8,"iR415143",3,75,0.222222222222222,0.0333333333333333,508,"0","S","I"
"s68137358",8,"iR415143",4,200,0.777777777777778,0.133333333333333,1290,"0","S","I"
"s68137358",8,"iR415143",5,125,0.444444444444444,0.0666666666666667,509,"0","S","I"
"s68137358",8,"iR415143",6,25,0,0.0333333333333333,539,"0","S","I"
"s68137358",8,"iR415143",7,150,0.555555555555556,0.0666666666666667,579,"1","S","I"
"s68137358",8,"iR415143",8,100,0.333333333333333,0.0333333333333333,564,"0","S","I"
"s68137358",8,"iR415143",9,50,0.111111111111111,0.0333333333333333,509,"0","S","I"
"s68137358",8,"iR415143",10,225,0.888888888888889,0.166666666666667,796,"0","S","I"
"41",2,"cL838356",1,250,1,0.0333333333333333,1618,"1","S","C"
"41",2,"cL838356",2,175,0.666666666666667,0.0333333333333333,1119,"1","S","C"
"41",2,"cL838356",3,200,0.777777777777778,0.0333333333333333,1465,"0","S","C"
"41",2,"cL838356",4,150,0.555555555555556,0.0666666666666667,1510,"1","S","C"
"41",2,"cL838356",5,50,0.111111111111111,0.166666666666667,2122,"0","S","C"
"41",2,"cL838356",6,125,0.444444444444444,0.0666666666666667,1916,"0","S","C"
"41",2,"cL838356",7,100,0.333333333333333,0.1,1323,"0","S","C"
"41",2,"cL838356",8,225,0.888888888888889,0.0333333333333333,1426,"1","S","C"
"41",2,"cL838356",9,75,0.222222222222222,0.133333333333333,1725,"0","S","C"
"41",2,"cL838356",10,25,0,0.333333333333333,1315,"0","S","C"
"35",4,"cL291291",1,125,0.444444444444444,0.0666666666666667,1438,"0","S","C"
"35",4,"cL291291",2,225,0.888888888888889,0.0333333333333333,2105,"1","S","C"
"35",4,"cL291291",3,75,0.222222222222222,0.133333333333333,1068,"0","S","C"
"35",4,"cL291291",4,100,0.333333333333333,0.1,940,"0","S","C"
"35",4,"cL291291",5,25,0,0.333333333333333,909,"0","S","C"
"35",4,"cL291291",6,50,0.111111111111111,0.166666666666667,1015,"0","S","C"
"35",4,"cL291291",7,150,0.555555555555556,0.0666666666666667,1085,"0","S","C"
"35",4,"cL291291",8,175,0.666666666666667,0.0333333333333333,1301,"0","S","C"
"35",4,"cL291291",9,250,1,0.0333333333333333,1343,"1","S","C"
"35",4,"cL291291",10,200,0.777777777777778,0.0333333333333333,1905,"0","S","C"
"s11238472",7,"iR643497",1,200,0.777777777777778,0.133333333333333,2652,"0","S","I"
"s11238472",7,"iR643497",2,100,0.333333333333333,0.0333333333333333,2078,"0","S","I"
"s11238472",7,"iR643497",3,75,0.222222222222222,0.0333333333333333,1809,"0","S","I"
"s11238472",7,"iR643497",4,225,0.888888888888889,0.166666666666667,893,"0","S","I"
"s11238472",7,"iR643497",5,150,0.555555555555556,0.0666666666666667,381,"1","S","I"
"s11238472",7,"iR643497",6,25,0,0.0333333333333333,708,"0","S","I"
"s11238472",7,"iR643497",7,250,1,0.333333333333333,663,"0","S","I"
"s11238472",7,"iR643497",8,175,0.666666666666667,0.1,611,"0","S","I"
"s11238472",7,"iR643497",9,50,0.111111111111111,0.0333333333333333,528,"0","S","I"
"s11238472",7,"iR643497",10,125,0.444444444444444,0.0666666666666667,574,"1","S","I"
"s50198203",3,"iR334248",1,75,0.222222222222222,0.0333333333333333,1425,"1","S","I"
"s50198203",3,"iR334248",2,25,0,0.0333333333333333,960,"0","S","I"
"s50198203",3,"iR334248",3,200,0.777777777777778,0.133333333333333,1245,"0","S","I"
"s50198203",3,"iR334248",4,150,0.555555555555556,0.0666666666666667,678,"0","S","I"
"s50198203",3,"iR334248",5,100,0.333333333333333,0.0333333333333333,878,"0","S","I"
"s50198203",3,"iR334248",6,50,0.111111111111111,0.0333333333333333,829,"1","S","I"
"s50198203",3,"iR334248",7,250,1,0.333333333333333,1920,"1","S","I"
"s50198203",3,"iR334248",8,175,0.666666666666667,0.1,1138,"0","S","I"
"s50198203",3,"iR334248",9,125,0.444444444444444,0.0666666666666667,755,"0","S","I"
"s50198203",3,"iR334248",10,225,0.888888888888889,0.166666666666667,1428,"1","S","I"
"5",6,"cU722911",1,75,0.222222222222222,0.1,1348,"1","U","C"
"5",6,"cU722911",2,125,0.444444444444444,0.1,1642,"0","U","C"
"5",6,"cU722911",3,50,0.111111111111111,0.1,843,"0","U","C"
"5",6,"cU722911",4,200,0.777777777777778,0.1,652,"0","U","C"
"5",6,"cU722911",5,250,1,0.1,795,"0","U","C"
"5",6,"cU722911",6,225,0.888888888888889,0.1,582,"0","U","C"
"5",6,"cU722911",7,25,0,0.1,772,"0","U","C"
"5",6,"cU722911",8,100,0.333333333333333,0.1,1335,"1","U","C"
"5",6,"cU722911",9,150,0.555555555555556,0.1,1004,"0","U","C"
"5",6,"cU722911",10,175,0.666666666666667,0.1,782,"0","U","C"
"s57598239",6,"iU838884",1,125,0.444444444444444,0.1,2033,"1","U","I"
"s57598239",6,"iU838884",2,225,0.888888888888889,0.1,926,"0","U","I"
"s57598239",6,"iU838884",3,25,0,0.1,1121,"0","U","I"
"s57598239",6,"iU838884",4,50,0.111111111111111,0.1,950,"0","U","I"
"s57598239",6,"iU838884",5,200,0.777777777777778,0.1,820,"0","U","I"
"s57598239",6,"iU838884",6,175,0.666666666666667,0.1,1326,"0","U","I"
"s57598239",6,"iU838884",7,150,0.555555555555556,0.1,1050,"0","U","I"
"s57598239",6,"iU838884",8,250,1,0.1,753,"0","U","I"
"s57598239",6,"iU838884",9,100,0.333333333333333,0.1,1340,"1","U","I"
"s57598239",6,"iU838884",10,75,0.222222222222222,0.1,1223,"0","U","I"
"s44797969",6,"iL977317",1,225,0.888888888888889,0.0333333333333333,883,"0","S","I"
"s44797969",6,"iL977317",2,175,0.666666666666667,0.0333333333333333,1072,"1","S","I"
"s44797969",6,"iL977317",3,150,0.555555555555556,0.0666666666666667,860,"0","S","I"
"s44797969",6,"iL977317",4,25,0,0.333333333333333,667,"0","S","I"
"s44797969",6,"iL977317",5,250,1,0.0333333333333333,955,"0","S","I"
"s44797969",6,"iL977317",6,100,0.333333333333333,0.1,807,"0","S","I"
"s44797969",6,"iL977317",7,50,0.111111111111111,0.166666666666667,708,"0","S","I"
"s44797969",6,"iL977317",8,75,0.222222222222222,0.133333333333333,740,"0","S","I"
"s44797969",6,"iL977317",9,125,0.444444444444444,0.0666666666666667,696,"0","S","I"
"s44797969",6,"iL977317",10,200,0.777777777777778,0.0333333333333333,1717,"1","S","I"
"s18325454",1,"iL308010",1,100,0.333333333333333,0.1,7615,"1","S","I"
"s18325454",1,"iL308010",2,125,0.444444444444444,0.0666666666666667,1276,"1","S","I"
"s18325454",1,"iL308010",3,200,0.777777777777778,0.0333333333333333,1004,"0","S","I"
"s18325454",1,"iL308010",4,225,0.888888888888889,0.0333333333333333,2210,"0","S","I"
"s18325454",1,"iL308010",5,50,0.111111111111111,0.166666666666667,2619,"1","S","I"
"s18325454",1,"iL308010",6,250,1,0.0333333333333333,923,"0","S","I"
"s18325454",1,"iL308010",7,75,0.222222222222222,0.133333333333333,1003,"0","S","I"
"s18325454",1,"iL308010",8,175,0.666666666666667,0.0333333333333333,948,"1","S","I"
"s18325454",1,"iL308010",9,25,0,0.333333333333333,1154,"1","S","I"
"s18325454",1,"iL308010",10,150,0.555555555555556,0.0666666666666667,883,"1","S","I"
"s88975817",2,"iU744454",1,125,0.444444444444444,0.1,1971,"1","U","I"
"s88975817",2,"iU744454",2,225,0.888888888888889,0.1,1312,"0","U","I"
"s88975817",2,"iU744454",3,150,0.555555555555556,0.1,3676,"1","U","I"
"s88975817",2,"iU744454",4,250,1,0.1,1016,"0","U","I"
"s88975817",2,"iU744454",5,100,0.333333333333333,0.1,2038,"0","U","I"
"s88975817",2,"iU744454",6,25,0,0.1,925,"0","U","I"
"s88975817",2,"iU744454",7,50,0.111111111111111,0.1,924,"0","U","I"
"s88975817",2,"iU744454",8,175,0.666666666666667,0.1,1577,"0","U","I"
"s88975817",2,"iU744454",9,75,0.222222222222222,0.1,1754,"0","U","I"
