"","X","participant","session_code","condition","distribution","chain","generation","parent","word0","word1","round","final_round","converged","correct_mapping","produced_mapping","score","trainset","testset","trainresponses","testresponses","trainresponse_changes","testresponse_changes","train_RTs","test_RTs","duration_consent","duration_callback","duration_comprehension","duration_instruction","duration_round","duration_experiment","whole_experiment","jointime_webapp2","jointime_user","jointime_user_UTC","comprehension_tries","experiment","created","bonused","system1024","system512","system1024_input","system512_input","N_boundaries","N_boundaries_input","N_boundaries_change","n_label1","n_label1_input","n_label1_change","p_input","p_output","p_change","trajectory","iteration"
"572",587,"iU359746","s51857409","I","U",NA,NA,NA,"seb","nuk",4,TRUE,TRUE,"1,1,1,0,0,0,0,1,1,1","1,1,1,0,0,0,0,1,1,1",10,"0,1,4,1,0,6,8,2,3,8,5,2,0,7,8,9,9,3,7,2,5,1,3,6,9,7,4,5,4,6","4,9,3,6,7,1,2,0,8,5","1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0","0,1,0,0,1,1,1,1,1,0","0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0,0","1090,1164,1694,6459,1226,1476,870,1924,912,1256,1015,809,1098,1225,546,1244,541,1455,808,1472,1189,942,910,1255,624,1161,1072,793,1274,1188","1074,773,1156,1278,1410,610,541,827,704,1065",6778,153,28529,24090,209950,932126,"16","19:24:14 01/22/20 UTC","Wed Jan 22 2020 14:24:14 GMT-0500 (Eastern Standard Time)","19:24:14 01/22/20 UTC",0,"category_change_2","19:39:39 01/22/20 UTC","no","1110000111","1110000111","1110000111","1110000111",2,2,0,6,6,0,0.4,0.4,0,"s51857409",4
"573",588,"iL146837","s98032128","I","L",NA,NA,NA,"seb","nuk",2,FALSE,FALSE,"0,0,0,1,1,1,1,1,1,1","0,0,0,0,0,1,1,1,1,1",8,"0,0,0,0,0,6,2,1,1,0,9,2,3,0,4,0,0,7,8,2,1,1,3,5,5,2,4,0,3,1","4,0,8,7,2,1,9,6,5,3","0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0","0,0,1,1,0,0,1,1,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1674,594,604,624,712,892,745,541,650,644,1017,1200,1074,868,1090,739,642,1981,915,769,813,772,560,939,924,1460,929,781,913,1079","2717,2174,1596,1306,851,1064,1593,852,899,1761",9425,331,56180,10066,210241,510657,NA,"19:21:39 01/22/20 UTC","Wed Jan 22 2020 14:21:39 GMT-0500 (Eastern Standard Time)","19:21:39 01/22/20 UTC",2,"category_change_2","19:30:00 01/22/20 UTC","no","0000011111","1111100000","0001111111","1110000000",1,1,0,5,3,2,0.3,0.5,0.2,"s98032128",2
"574",589,"cL655126","s79103878","C","L",32,7,"cL355743","seb","nuk",1,TRUE,TRUE,"1,1,1,0,0,0,0,0,0,0","1,1,1,0,0,0,0,0,0,0",10,"0,2,8,3,5,0,1,2,5,4,1,1,0,7,1,6,1,0,3,0,4,0,0,0,2,9,2,3,0,0","4,2,6,3,5,0,7,8,9,1","0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1","0,1,0,0,0,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","2274,1466,1585,1434,1292,1260,1295,2357,1452,1846,2209,1431,13193,1192,1612,1008,1445,1135,2465,1058,961,1209,5035,1192,1244,1468,1262,1996,1152,1378","1075,5145,1045,1641,825,1140,1154,910,891,1144",5198,237,44847,19709,263849,333840,"6","19:57:32 01/22/20 UTC","Wed Jan 22 2020 14:57:33 GMT-0500 (Eastern Standard Time)","19:57:33 01/22/20 UTC",2,"category_change_2","20:03:01 01/22/20 UTC","no","1110000000","1110000000","1110000000","1110000000",1,1,0,3,3,0,0.3,0.3,0,"32",7
"575",590,"cL539496","s14825714","C","L",44,2,"cL163494","vit","lem",1,TRUE,FALSE,"1,1,1,1,0,1,0,0,0,0","1,1,1,1,1,0,0,0,0,0",8,"2,6,0,0,1,5,0,2,8,3,1,2,4,2,1,0,3,0,0,9,0,3,0,1,5,7,1,4,0,0","5,3,7,9,6,1,8,0,2,4","1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1","0,1,0,0,0,1,0,1,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1538,1173,1353,890,891,1048,839,1036,997,1428,956,965,1627,869,1102,1106,1106,1027,912,853,889,1068,895,769,1019,960,867,1029,924,972","1990,817,993,762,822,1070,942,801,704,964",17702,178,33168,30586,210462,292096,"5","19:30:01 01/22/20 UTC","Wed Jan 22 2020 13:29:59 GMT-0600 (Central Standard Time)","19:29:59 01/22/20 UTC",0,"category_change_2","19:34:35 01/22/20 UTC","no","1111100000","1111100000","1111010000","1111010000",1,3,-2,5,5,0,0.5,0.5,0,"44",2
"576",591,"iU908620","s22011643","I","U",NA,NA,NA,"pon","fud",2,FALSE,FALSE,"0,0,0,0,0,0,0,1,1,1","0,0,0,0,0,0,1,0,1,1",8,"9,3,5,7,8,0,6,6,1,2,8,7,0,3,0,5,4,2,1,3,5,7,9,4,8,4,6,1,2,9","1,6,2,0,8,9,5,7,3,4","1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1","0,1,0,0,1,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","930,913,822,1110,727,710,1006,875,590,572,815,679,779,672,549,1212,691,675,628,633,1008,1121,638,829,572,1043,861,1257,709,1039","847,679,556,528,775,656,824,666,640,547",16479,331,18956,9392,191609,441837,NA,"19:23:23 01/22/20 UTC","Wed Jan 22 2020 14:23:22 GMT-0500 (Eastern Standard Time)","19:23:22 01/22/20 UTC",0,"category_change_2","19:30:28 01/22/20 UTC","no","0000001011","1111110100","0000000111","1111111000",3,1,2,7,7,0,0.3,0.3,0,"s22011643",2
"577",592,"iL358219","s80216589","I","L",NA,NA,NA,"dap","mig",3,FALSE,FALSE,"0,0,1,1,1,1,1,1,0,0","0,0,1,1,1,1,1,1,1,0",9,"2,1,1,0,0,1,5,4,0,1,5,8,4,0,0,0,0,0,2,9,2,1,3,0,0,7,3,6,3,2","1,6,5,2,7,3,0,9,4,8","0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0","0,1,1,1,1,1,0,0,1,1","1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","2024,784,838,591,678,929,1908,1029,1873,3822,1745,2169,2272,1033,672,622,641,900,1391,757,1843,1230,9936,1111,1374,960,1261,981,1196,1140","871,1170,892,792,867,1023,998,1130,760,1545",9628,332,37217,33239,222900,1449402,NA,"19:26:44 01/22/20 UTC","Wed Jan 22 2020 11:26:44 GMT-0800 (Pacific Standard Time)","19:26:44 01/22/20 UTC",0,"category_change_2","19:50:44 01/22/20 UTC","no","0011111110","1100000001","0011111100","1100000011",2,2,0,3,4,-1,0.4,0.3,-0.1,"s80216589",3
"578",593,"cL272852","s76781034","C","L",37,2,"cL676802","gos","tef",1,TRUE,FALSE,"1,1,0,0,0,1,1,0,0,1","1,1,1,0,0,0,0,0,0,0",6,"7,0,2,6,2,0,0,1,5,0,0,4,0,1,3,5,0,2,9,1,4,3,0,0,1,2,3,0,1,8","6,5,0,1,3,4,2,7,9,8","0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0","0,0,1,1,0,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","5297,2290,1561,1439,2123,1265,969,1417,1049,2134,997,2286,1149,1026,1050,966,1215,1165,1865,749,1244,1371,1213,967,997,956,2291,893,900,1235","1049,873,748,665,948,827,633,1287,728,749",9132,249,26208,11439,227926,274954,"5","19:34:56 01/22/20 UTC","Wed Jan 22 2020 14:34:56 GMT-0500 (EST)","19:34:56 01/22/20 UTC",0,"category_change_2","19:39:22 01/22/20 UTC","no","1110000000","1110000000","1100011001","1100011001",1,4,-3,3,5,-2,0.5,0.3,-0.2,"37",2
"579",594,"cL205788","s75361619","C","L",45,3,"cL318904","gos","tef",1,TRUE,FALSE,"1,1,0,1,1,1,0,1,0,0","1,1,1,1,1,1,0,0,0,0",8,"3,6,3,1,5,0,0,7,5,9,3,1,0,2,0,0,1,2,2,0,0,8,0,0,1,1,4,2,0,4","0,2,9,1,6,3,4,5,8,7","0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1","1,1,0,1,0,1,1,1,0,0","0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","3307,3408,1917,2061,1399,1714,13852,2549,1609,841,1221,1189,1063,1395,961,1116,1389,1282,920,907,763,1848,914,1274,1809,990,1042,140036,883,657","1155,1408,1122,920,1171,1440,1122,1100,1371,1282",11926,399,47117,149553,400414,609409,"10","19:34:40 01/22/20 UTC","Wed Jan 22 2020 13:34:42 GMT-0600 (Central Standard Time)","19:34:42 01/22/20 UTC",0,"category_change_2","19:44:37 01/22/20 UTC","no","1111110000","1111110000","1101110100","1101110100",1,5,-4,6,6,0,0.4,0.4,0,"45",3
"580",595,"iU971472","s75976792","I","U",NA,NA,NA,"dap","mig",6,FALSE,FALSE,"1,0,0,0,0,0,1,1,1,1","1,0,0,0,0,1,1,1,1,1",9,"6,7,7,9,1,8,9,5,6,0,4,2,4,3,0,3,1,1,5,3,2,2,8,8,6,5,0,4,7,9","3,8,2,0,5,1,7,6,4,9","1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1","0,1,0,1,1,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1349,1291,1974,1086,2027,1291,1032,1046,1760,947,1183,1320,1046,2323,813,1061,4595,1423,1821,4520,2085,1942,1009,995,1403,1405,940,4072,1003,1623","1772,909,2081,898,2612,1689,890,1055,994,728",7632,234,110620,78310,228340,1596371,NA,"19:20:57 01/22/20 UTC","Wed Jan 22 2020 11:20:59 GMT-0800 (Pacific Standard Time)","19:20:59 01/22/20 UTC",0,"category_change_2","19:47:26 01/22/20 UTC","no","1000011111","1000011111","1000001111","1000001111",2,2,0,6,5,1,0.5,0.4,-0.1,"s75976792",6
"581",596,"iL891166","s11882629","I","L",NA,NA,NA,"vit","lem",4,FALSE,FALSE,"1,1,1,1,1,0,1,0,0,0","1,1,1,1,1,1,1,1,0,0",8,"0,0,0,3,1,5,2,1,0,7,0,8,4,4,3,0,1,2,3,1,0,9,0,1,2,2,0,5,0,6","6,5,0,2,4,9,8,7,1,3","1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0","1,1,1,1,1,0,0,1,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0","1270,1049,866,981,939,1773,747,1429,1024,1301,657,1255,1392,1600,947,887,939,884,1012,871,993,1163,1139,880,895,844,823,1388,890,1086","1274,1357,948,1716,1244,972,1955,2551,1125,956",13649,666,97623,18111,218101,1081864,NA,"19:20:53 01/22/20 UTC","Wed Jan 22 2020 14:20:51 GMT-0500 (Eastern Standard Time)","19:20:51 01/22/20 UTC",0,"category_change_2","19:38:41 01/22/20 UTC","no","1111111100","1111111100","1111101000","1111101000",1,3,-2,8,6,2,0.4,0.2,-0.2,"s11882629",4
"582",597,"iU494306","s18778360","I","U",NA,NA,NA,"gos","tef",3,FALSE,FALSE,"0,1,0,1,1,1,1,0,0,1","0,0,1,1,1,1,1,0,0,0",7,"2,5,6,4,7,1,3,6,0,9,2,5,8,9,1,7,8,4,3,4,3,0,6,2,8,7,1,0,5,9","3,5,9,1,0,4,6,7,8,2","1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0","1,1,0,0,0,1,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1039,1238,1849,1236,1090,988,1184,3120,1107,937,1255,1589,1892,1648,1146,1596,1636,1237,1685,1930,2620,1102,1408,2293,1117,750,1003,1043,2047,1444","1142,2694,1116,957,1325,1004,1239,1143,962,1582",37154,248,144879,104409,224824,1009079,NA,"19:20:17 01/22/20 UTC","Wed Jan 22 2020 14:20:16 GMT-0500 (Eastern Standard Time)","19:20:16 01/22/20 UTC",1,"category_change_2","19:36:28 01/22/20 UTC","no","0011111000","1100000111","0101111001","1010000110",2,5,-3,5,4,1,0.4,0.5,0.1,"s18778360",3
"583",598,"iL237619","s36337169","I","L",NA,NA,NA,"pon","fud",2,FALSE,FALSE,"1,0,1,0,0,0,0,0,0,0","1,1,1,1,0,0,0,0,0,0",8,"4,0,6,2,4,0,1,2,0,1,0,1,1,8,2,0,7,3,0,0,2,9,0,1,3,0,0,5,3,5","3,2,9,4,7,1,5,0,6,8","0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0","1,1,0,0,0,1,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1265,1030,1489,1332,1427,924,1248,1190,2430,1394,1238,983,1008,1536,1048,1121,925,1060,1738,990,1028,830,1308,1128,1158,1304,1594,1121,1963,859","1977,2083,1106,4018,1030,941,1081,1834,1122,1191",6110,249,115382,10581,218468,580999,NA,"19:25:23 01/22/20 UTC","Wed Jan 22 2020 14:25:22 GMT-0500 (Eastern Standard Time)","19:25:22 01/22/20 UTC",0,"category_change_2","19:34:58 01/22/20 UTC","no","1111000000","1111000000","1010000000","1010000000",1,3,-2,4,2,2,0.2,0.4,0.2,"s36337169",2
"584",599,"iU377823","s46407807","I","U",NA,NA,NA,"vit","lem",5,FALSE,FALSE,"0,0,0,1,0,1,1,0,1,1","0,1,1,0,0,0,1,0,1,0",5,"6,1,9,4,2,2,9,6,4,8,6,0,3,5,3,0,8,5,7,0,3,1,4,1,7,5,9,7,8,2","9,3,2,0,6,4,1,8,5,7","0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0","0,0,1,0,1,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,1,0,0,0,0,0,0","3077,1760,1819,3354,1984,1399,1368,2242,1250,1387,2418,2451,1294,2386,1397,1356,1071,1543,2483,1544,1125,1214,1400,1449,2227,1422,1311,1402,1451,2821","1951,4930,1131,2090,1827,2292,1651,1229,1524,1840",18783,545,110498,39104,244594,1465669,NA,"19:25:50 01/22/20 UTC","Thu Jan 23 2020 00:55:03 GMT 0530 (India Standard Time)","19:25:03 01/22/20 UTC",0,"category_change_2","19:49:57 01/22/20 UTC","no","0110001010","1001110101","0001011011","1110100100",6,5,1,6,5,1,0.5,0.4,-0.1,"s46407807",5
"585",600,"iL116053","s54166794","I","L",NA,NA,NA,"vit","lem",4,FALSE,FALSE,"1,1,0,1,0,0,0,0,0,0","1,1,1,1,0,0,0,0,0,0",9,"4,3,1,2,0,1,7,5,8,3,6,0,0,0,4,2,1,0,0,1,0,2,5,0,1,2,9,0,0,3","1,8,9,0,4,5,3,2,6,7","0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0","1,0,0,1,0,0,1,1,0,0","1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","2054,716,875,1145,685,683,874,807,764,3534,748,760,596,551,3496,1878,954,795,728,928,1228,1764,1701,909,601,1637,920,857,1359,1771","827,711,577,909,2368,659,1529,643,643,516",8097,165,37336,11581,227097,969785,NA,"19:24:05 01/22/20 UTC","Wed Jan 22 2020 12:24:05 GMT-0700 (Mountain Standard Time)","19:24:05 01/22/20 UTC",0,"category_change_2","19:40:07 01/22/20 UTC","no","1111000000","1111000000","1101000000","1101000000",1,3,-2,4,3,1,0.3,0.4,0.1,"s54166794",4
"586",601,"cL914399","s73441616","C","L",37,4,"cL180936","pon","fud",1,TRUE,FALSE,"1,1,1,1,1,0,0,0,0,0","1,1,1,1,1,1,0,0,0,0",9,"2,6,0,0,3,1,3,5,8,1,0,1,1,0,4,9,2,0,0,3,2,2,0,1,0,0,0,7,4,5","5,2,3,1,0,7,9,6,4,8","0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1","1,1,1,1,1,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","3028,1985,1321,949,857,919,981,1118,1034,855,796,816,863,893,1949,920,746,4187,870,1409,813,1949,800,792,863,932,1043,1161,1922,1214","1255,758,723,605,494,754,781,1502,729,732",11561,282,23022,59405,215733,310003,"5","19:44:57 01/22/20 UTC","Wed Jan 22 2020 14:44:58 GMT-0500 (Eastern Standard Time)","19:44:58 01/22/20 UTC",0,"category_change_2","19:49:56 01/22/20 UTC","no","1111110000","1111110000","1111100000","1111100000",1,1,0,6,5,1,0.5,0.4,-0.1,"37",4
"587",602,"iR773732","s22600134","I","R",NA,NA,NA,"gos","tef",4,FALSE,FALSE,"0,1,0,0,0,0,0,0,0,0","0,1,1,0,0,0,0,0,0,0",9,"9,4,7,9,9,8,5,9,9,7,9,6,9,6,9,3,2,6,0,8,7,8,8,8,7,9,1,9,4,5","8,4,9,0,7,5,2,1,3,6","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0","0,0,0,0,0,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","10416,974,395,420,316,521,303,389,331,302,263,574,203,353,332,971,912,902,5238,474,540,370,804,344,1388,443,3029,536,314,1764","762,604,415,2383,464,403,2423,12425,1824,585",75835,219,53327,18268,227673,1091112,NA,"19:22:49 01/22/20 UTC","Wed Jan 22 2020 14:22:49 GMT-0500 (Eastern Standard Time)","19:22:49 01/22/20 UTC",0,"category_change_2","19:39:44 01/22/20 UTC","no","0110000000","1001111111","0100000000","1011111111",2,2,0,8,9,-1,0.1,0.2,0.1,"s22600134",4
"588",603,"cL884228","s47095348","C","L",40,14,"cL274631","gos","tef",1,TRUE,FALSE,"1,1,1,1,0,0,0,0,0,0","1,1,1,1,1,0,0,0,0,0",9,"5,3,2,0,4,0,1,1,1,9,2,7,6,0,0,0,0,8,2,1,4,0,0,5,3,1,0,0,2,3","0,2,3,9,5,7,8,1,6,4","1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1","1,1,1,0,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","2067,1923,1789,1689,1375,1099,1386,1260,1161,1060,1168,1126,1171,1242,2097,1382,3357,1312,6569,1060,1081,1308,872,1074,3284,1242,844,1152,1512,1687","1535,1061,1044,1153,1964,1285,914,3018,2468,1278",8532,279,19229,6904,244971,279915,"5","20:48:43 01/22/20 UTC","Wed Jan 22 2020 15:48:43 GMT-0500 (Eastern Standard Time)","20:48:43 01/22/20 UTC",0,"category_change_2","20:53:14 01/22/20 UTC","no","1111100000","1111100000","1111000000","1111000000",1,1,0,5,4,1,0.4,0.5,0.1,"40",14
"589",604,"iL614069","s53762739","I","L",NA,NA,NA,"dap","mig",1,FALSE,FALSE,"0,1,0,0,1,0,1,0,1,1","1,0,0,1,0,1,1,1,0,0",2,"0,1,1,4,2,0,0,9,2,7,0,5,2,0,3,8,0,6,3,0,5,0,1,2,1,3,0,4,0,1","7,0,9,2,6,1,8,5,4,3","1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1","1,1,0,0,1,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","2100,2070,1962,1943,2530,3633,1086,1525,2614,1611,3400,2324,2040,1323,1354,810,1894,1982,2028,1468,2723,847,709,1012,947,2317,1767,1305,1879,1911","4094,2058,1338,1330,1872,1131,2421,1525,2049,1116",45451,551,245653,32007,261448,585110,NA,"19:28:02 01/22/20 UTC","Wed Jan 22 2020 14:28:02 GMT-0500 (Eastern Standard Time)","19:28:02 01/22/20 UTC",0,"category_change_2","19:37:02 01/22/20 UTC","no","1001011100","1001011100","0100101011","1011010100",5,7,-2,5,5,0,0.5,0.5,0,"s53762739",1
"590",605,"cU196811","s61312199","C","U",7,5,"cU227511","buv","kal",1,TRUE,FALSE,"0,0,0,0,1,0,1,0,1,1","0,0,0,0,0,0,1,1,1,1",8,"8,6,4,2,9,2,7,5,4,0,9,3,9,4,1,2,8,1,5,3,0,0,6,7,3,5,1,8,7,6","7,9,5,8,3,2,0,4,6,1","1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0","1,1,0,1,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","5216,3808,1093,2193,1766,1354,2135,2822,1244,1273,1210,1008,1121,1343,1219,830,1219,995,1910,993,677,964,1235,819,1025,1168,1037,1847,1210,1103","940,827,848,1259,712,519,552,824,1897,594",3964,249,54735,31120,225554,315622,"5","19:47:30 01/22/20 UTC","Wed Jan 22 2020 14:47:29 GMT-0500 (Eastern Standard Time)","19:47:29 01/22/20 UTC",2,"category_change_2","19:52:41 01/22/20 UTC","no","0000001111","1111110000","0000101011","1111010100",1,5,-4,6,6,0,0.4,0.4,0,"7",5
"591",606,"cL274812","s49766220","C","L",40,10,"cL141817","seb","nuk",1,TRUE,FALSE,"1,1,1,1,0,0,0,0,0,0","1,1,1,0,1,0,0,0,0,0",8,"5,4,3,0,2,1,0,5,0,9,0,0,1,1,3,2,1,3,4,2,2,0,7,0,8,1,0,0,6,0","9,3,2,5,1,8,6,0,4,7","0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1","0,0,1,0,1,0,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,1,0,0,0,0,0,0","2192,1473,946,2130,1275,676,857,1195,881,1208,888,846,1065,868,1279,641,631,2796,1788,611,605,3589,1362,1031,1192,1018,986,1169,1065,1248","1069,1135,832,1019,823,896,1226,780,843,1651",7751,218,35510,16695,222983,283157,"5","20:18:23 01/22/20 UTC","Wed Jan 22 2020 15:18:23 GMT-0500 (Eastern Standard Time)","20:18:23 01/22/20 UTC",0,"category_change_2","20:22:58 01/22/20 UTC","no","1110100000","1110100000","1111000000","1111000000",3,1,2,4,4,0,0.4,0.4,0,"40",10
"592",607,"iR544289","s58560965","I","R",NA,NA,NA,"seb","nuk",8,TRUE,FALSE,"1,1,1,1,1,1,0,0,0,0","1,0,1,1,1,1,0,0,0,0",9,"9,8,2,8,5,9,9,4,1,7,8,7,8,5,6,9,6,7,7,6,9,8,0,9,9,4,9,9,9,3","2,1,5,7,8,0,4,3,9,6","0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1","1,0,1,0,0,1,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0","2379,936,940,1340,1527,1389,1081,904,1499,987,997,1410,721,1106,1229,851,986,910,905,1003,978,789,1743,1005,696,1115,1071,922,746,1246","1614,1993,1016,933,1531,1198,864,1153,1104,1022",9152,249,68880,20586,222090,2111886,"35","19:22:23 01/22/20 UTC","Wed Jan 22 2020 14:22:24 GMT-0500 (Eastern Standard Time)","19:22:24 01/22/20 UTC",0,"category_change_2","19:57:26 01/22/20 UTC","no","1011110000","1011110000","1111110000","1111110000",3,1,2,5,6,-1,0.4,0.5,0.1,"s58560965",8
"593",609,"iU737626","s85624045","I","U",NA,NA,NA,"gos","tef",1,FALSE,FALSE,"0,1,0,0,1,0,1,1,1,0","1,1,0,0,1,0,0,0,1,0",7,"6,2,5,2,9,1,4,3,0,6,4,7,1,6,2,5,7,8,9,9,8,8,0,7,3,5,4,0,1,3","8,4,9,6,3,2,5,7,1,0","0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0","1,1,0,0,0,0,0,0,1,1","1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1501,2386,815,754,611,775,625,782,247,739,480,705,805,788,825,376,716,933,623,460,387,499,810,468,312,848,551,882,341,330","643,895,688,427,39,4,226,270,548,724",5225,283,73421,1174,294379,374481,NA,"19:26:27 01/22/20 UTC","Wed Jan 22 2020 13:26:27 GMT-0600 (Central Standard Time)","19:26:27 01/22/20 UTC",1,"category_change_2","19:32:36 01/22/20 UTC","no","1100100010","1100100010","0100101110","1011010001",5,6,-1,4,5,-1,0.5,0.4,-0.1,"s85624045",1
